carat,cut,color,clarity,depth,table,price,x,y,z,color_classification,z_depth,table_width,volume,top_symmetry,vol_symmetry
0.71,5,3,4,62.1,54.0,2780,5.68,5.72,3.54,1.0,21983.4,30671.999999999996,115.01318399999998,0.993006993006993,9.177853107344632
1.01,3,6,3,64.2,55.0,4475,6.28,6.34,4.05,2.0,26001.0,34540.0,161.25155999999998,0.9905362776025237,9.830913580246913
1.02,5,4,4,60.5,57.0,6356,6.51,6.55,3.95,2.0,23897.500000000004,37107.0,168.42997499999998,0.9938931297709923,10.79506329113924
0.4,4,3,5,62.5,59.0,1050,4.69,4.66,2.92,1.0,18250.0,27671.000000000004,63.81776800000001,1.0064377682403434,7.484726027397262
0.32,4,3,7,60.7,58.0,1235,4.4,4.43,2.68,1.0,16267.600000000002,25520.0,52.23856000000001,0.9932279909706547,7.273134328358209
0.74,2,1,7,59.2,62.6,4274,5.85,5.87,3.47,1.0,20542.400000000005,36621.0,119.15806500000001,0.9965928449744462,9.896109510086456
0.72,5,3,5,61.3,56.0,3759,5.74,5.78,3.54,1.0,21700.199999999997,32144.0,117.447288,0.9930795847750865,9.372090395480226
0.75,5,5,3,61.9,55.0,3011,5.82,5.85,3.61,2.0,22345.899999999998,32010.000000000004,122.90966999999999,0.994871794871795,9.431301939058171
1.51,4,2,3,58.3,59.0,12644,7.52,7.47,4.37,1.0,25477.1,44367.99999999999,245.48212799999996,1.0066934404283803,12.854553775743705
0.53,2,2,4,58.6,62.0,1422,5.26,5.32,3.1,1.0,18166.0,32612.0,86.74792000000001,0.9887218045112781,9.026838709677419
1.25,4,6,2,60.5,58.0,5166,7.0,6.96,4.22,2.0,25530.999999999996,40600.0,205.59839999999997,1.0057471264367817,11.545023696682465
0.51,3,2,5,62.0,61.0,1636,5.11,5.14,3.18,1.0,19716.0,31171.000000000004,83.523972,0.9941634241245138,8.259559748427673
0.32,5,6,6,62.2,54.5,567,4.38,4.42,2.74,2.0,17042.800000000003,23871.0,53.04530400000001,0.9909502262443439,7.065547445255474
0.55,5,5,8,62.3,54.0,1905,5.25,5.28,3.28,2.0,20434.399999999998,28350.0,90.9216,0.9943181818181818,8.451219512195124
1.02,5,2,5,62.6,56.0,8545,6.45,6.42,4.03,1.0,25227.800000000003,36120.0,166.87827000000001,1.0046728971962617,10.275186104218362
1.2,5,3,4,61.2,53.0,8588,6.88,6.85,4.2,1.0,25704.000000000004,36464.0,197.9376,1.0043795620437956,11.220952380952381
1.0,4,2,7,60.3,54.0,10134,6.59,6.47,3.94,1.0,23758.2,35586.0,167.990962,1.01854714064915,10.821649746192893
0.3,5,5,3,62.0,58.0,407,4.25,4.33,2.66,2.0,16492.0,24650.0,48.95065,0.9815242494226328,6.918233082706767
0.55,4,4,2,60.3,58.0,1186,5.35,5.33,3.22,2.0,19416.6,31029.999999999996,91.81991000000001,1.0037523452157597,8.855745341614906
0.32,5,1,3,62.6,55.0,756,4.39,4.36,2.74,1.0,17152.4,24145.0,52.444696,1.006880733944954,6.985547445255474
1.26,4,4,4,60.1,61.0,8113,7.04,6.97,4.21,2.0,25302.100000000002,42944.0,206.579648,1.0100430416068866,11.655296912114013
1.22,5,3,2,62.5,56.0,6518,6.85,6.81,4.27,1.0,26687.5,38360.0,199.18909499999995,1.0058737151248165,10.924707259953161
0.88,5,6,3,63.2,56.0,3264,6.04,6.09,3.83,2.0,24205.600000000002,33824.0,140.881188,0.9917898193760263,9.604073107049608
0.52,5,2,4,60.9,57.0,1689,5.21,5.23,3.18,1.0,19366.2,29696.999999999996,86.64959400000001,0.9961759082217972,8.568647798742138
0.52,5,4,3,62.2,54.0,1352,5.18,5.2,3.23,2.0,20090.600000000002,27971.999999999996,87.00328,0.9961538461538461,8.339318885448916
0.9,4,3,2,60.5,57.0,3704,6.23,6.2,3.76,1.0,22748.0,35511.0,145.23376000000002,1.0048387096774194,10.272872340425534
0.32,5,1,5,61.1,56.0,707,4.44,4.47,2.72,1.0,16619.2,24864.0,53.98329600000001,0.993288590604027,7.296617647058824
0.51,3,1,4,63.7,55.0,1599,5.05,5.09,3.23,1.0,20575.100000000002,27775.0,83.02553499999999,0.9921414538310412,7.958049535603715
0.84,4,3,2,62.3,59.0,2863,6.06,6.01,3.76,1.0,23424.799999999996,35754.0,136.94145599999996,1.0083194675540765,9.686329787234042
1.56,5,5,2,62.3,55.0,6716,7.39,7.35,4.59,2.0,28595.7,40645.0,249.31273499999998,1.0054421768707482,11.833660130718954
0.24,5,3,6,62.6,57.0,552,3.93,3.96,2.47,1.0,15462.2,22401.000000000004,38.440116,0.9924242424242424,6.3007287449392715
0.35,4,4,6,62.2,58.0,1024,4.54,4.49,2.81,2.0,17478.2,26332.0,57.28072600000001,1.0111358574610245,7.254306049822064
0.36,4,1,2,60.0,58.0,689,4.62,4.58,2.76,1.0,16560.0,26795.999999999996,58.400496,1.0087336244541485,7.666521739130435
0.4,4,4,8,59.8,58.0,1333,4.79,4.85,2.88,2.0,17222.399999999998,27782.0,66.90671999999999,0.9876288659793815,8.066493055555554
1.52,3,7,3,62.3,57.0,7239,7.32,7.38,4.58,2.0,28533.4,41724.0,247.418928,0.9918699186991871,11.795109170305677
0.25,3,6,6,62.1,56.0,500,4.03,4.05,2.51,2.0,15587.099999999999,22568.0,40.966964999999995,0.9950617283950618,6.502589641434263
1.04,3,3,5,61.6,60.0,8090,6.49,6.54,4.01,1.0,24701.6,38940.0,170.202846,0.9923547400611621,10.584688279301746
0.73,5,3,5,61.2,56.0,2835,5.89,5.81,3.58,1.0,21909.6,32984.0,122.51082199999998,1.0137693631669535,9.558910614525137
1.11,3,5,2,61.5,59.0,4029,6.56,6.61,4.05,2.0,24907.5,38704.0,175.61448000000001,0.9924357034795763,10.70656790123457
0.4,4,2,3,62.0,61.0,882,4.71,4.67,2.91,1.0,18042.0,28731.0,64.007487,1.0085653104925054,7.558659793814432
0.26,5,2,6,61.3,57.0,733,4.12,4.15,2.53,1.0,15508.899999999998,23484.0,43.257940000000005,0.9927710843373493,6.75810276679842
2.1,1,4,1,67.4,59.0,6597,7.82,7.76,5.24,2.0,35317.600000000006,46138.0,317.979968,1.0077319587628866,11.580763358778626
0.36,4,4,3,61.8,59.0,537,4.55,4.57,2.82,2.0,17427.6,26845.0,58.63767,0.9956236323851202,7.373581560283689
0.57,3,3,4,62.0,54.0,1637,5.31,5.34,3.3,1.0,20460.0,28673.999999999996,93.57281999999998,0.9943820224719101,8.592545454545453
0.79,5,5,8,61.3,56.0,4046,5.96,5.98,3.66,2.0,22435.8,33376.0,130.44532800000002,0.9966555183946487,9.737923497267762
0.34,5,2,3,62.9,56.0,765,4.48,4.45,2.81,1.0,17674.899999999998,25088.000000000004,56.02016000000001,1.006741573033708,7.0946619217081865
0.9,4,5,4,60.0,59.0,3629,6.23,6.16,3.72,2.0,22320.0,36757.00000000001,142.76169600000003,1.0113636363636365,10.316344086021505
0.9,3,3,3,60.4,60.0,3950,6.23,6.29,3.78,1.0,22831.199999999997,37380.0,148.125726,0.9904610492845788,10.366851851851854
0.32,5,1,2,59.8,57.0,477,4.4,4.46,2.65,1.0,15847.0,25080.0,52.003600000000006,0.9865470852017938,7.405283018867926
0.31,2,1,2,63.6,54.0,593,4.34,4.31,2.75,1.0,17490.0,23436.0,51.43984999999999,1.0069605568445477,6.801963636363635
0.35,4,4,5,60.7,61.0,906,4.58,4.54,2.77,2.0,16813.9,27938.0,57.597164,1.0088105726872247,7.506570397111913
0.72,5,2,2,61.9,55.0,2398,5.76,5.78,3.57,1.0,22098.3,31680.0,118.855296,0.9965397923875432,9.325714285714286
0.73,5,2,3,60.1,56.0,2661,5.91,5.87,3.54,1.0,21275.4,33096.0,122.80861800000001,1.0068143100511073,9.79991525423729
0.3,5,5,3,61.9,57.0,450,4.3,4.32,2.67,2.0,16527.3,24510.0,49.59792,0.9953703703703702,6.9573033707865175
0.75,5,2,2,62.6,55.0,3129,5.72,5.79,3.6,1.0,22536.0,31459.999999999996,119.22768,0.9879101899827288,9.199666666666667
1.01,1,4,2,67.1,59.0,2942,6.27,6.19,4.18,2.0,28047.799999999996,36992.99999999999,162.231234,1.0129240710823908,9.285000000000002
1.01,2,6,4,63.6,57.0,3620,6.3,6.21,3.98,2.0,25312.800000000003,35910.0,155.70953999999998,1.0144927536231885,9.829899497487437
0.55,3,2,6,60.6,56.0,2499,5.33,5.36,3.24,1.0,19634.4,29848.0,92.56291200000001,0.9944029850746268,8.817530864197531
0.3,5,2,4,62.0,55.0,658,4.25,4.3,2.65,1.0,16430.0,23375.0,48.428749999999994,0.9883720930232559,6.89622641509434
1.99,4,4,2,59.1,61.0,11486,8.08,8.05,4.77,2.0,28190.699999999997,49288.0,310.25988,1.003726708074534,13.636058700209647
0.5,5,1,6,61.8,54.1,2639,5.1,5.14,3.16,1.0,19528.800000000003,27590.999999999996,82.83623999999999,0.9922178988326849,8.295569620253163
0.37,5,4,4,62.2,57.0,833,4.64,4.59,2.87,2.0,17851.4,26447.999999999996,61.124112,1.0108932461873639,7.420766550522647
0.32,5,3,7,61.1,56.0,1061,4.45,4.42,2.71,1.0,16558.1,24920.0,53.30299,1.006787330316742,7.257933579335794
0.72,5,3,3,61.0,55.0,2920,5.78,5.85,3.55,1.0,21655.0,31790.000000000004,120.03615,0.9880341880341882,9.524788732394367
1.09,4,6,4,60.1,59.0,5306,6.74,6.67,4.03,2.0,24220.300000000003,39766.0,181.17187400000003,1.0104947526236883,11.15528535980149
0.9,3,4,4,58.8,61.0,4400,6.28,6.3,3.7,2.0,21756.0,38308.00000000001,146.3868,0.996825396825397,10.692972972972973
0.3,4,5,3,60.8,61.0,540,4.3,4.25,2.6,2.0,15807.999999999998,26230.0,47.515,1.011764705882353,7.028846153846153
1.15,4,5,2,61.6,60.0,4830,6.75,6.72,4.15,2.0,25564.0,40500.0,188.244,1.0044642857142858,10.930120481927709
0.32,4,1,3,61.4,58.0,756,4.42,4.38,2.7,1.0,16578.0,25636.0,52.270920000000004,1.0091324200913243,7.170222222222222
0.5,4,5,3,62.9,58.0,1172,5.04,5.01,3.16,2.0,19876.4,29232.0,79.791264,1.005988023952096,7.990632911392405
0.4,4,2,3,62.0,55.0,945,4.74,4.68,2.92,1.0,18104.0,26070.0,64.77494399999999,1.012820512820513,7.596986301369863
0.5,5,4,7,62.1,53.5,1865,5.08,5.13,3.17,2.0,19685.7,27178.000000000004,82.611468,0.9902534113060429,8.220946372239748
0.83,4,2,3,60.7,58.0,3482,6.06,6.09,3.69,1.0,22398.3,35147.99999999999,136.180926,0.9950738916256158,10.001463414634147
1.2,4,1,2,60.2,60.0,4203,6.94,6.81,4.14,1.0,24922.8,41640.0,195.662196,1.0190895741556536,11.415797101449277
0.4,3,2,3,61.4,58.0,687,4.77,4.81,2.94,1.0,18051.6,27665.999999999996,67.454478,0.9916839916839917,7.803979591836733
0.33,5,5,5,61.9,56.0,579,4.44,4.48,2.76,2.0,17084.399999999998,24864.0,54.89971200000001,0.9910714285714286,7.206956521739133
0.54,2,4,4,56.9,62.0,1637,5.42,5.4,3.08,2.0,17525.2,33604.0,90.14544000000001,1.0037037037037035,9.502597402597402
1.01,1,2,3,56.8,61.0,5185,6.59,6.62,3.75,1.0,21300.0,40199.0,163.59675,0.9954682779456193,11.633546666666666
1.01,1,3,3,66.1,60.0,3197,6.15,6.13,4.06,1.0,26836.59999999999,36900.0,153.05997,1.00326264274062,9.285591133004926
0.31,5,5,6,62.4,57.0,625,4.32,4.36,2.71,2.0,16910.399999999998,24624.0,51.04339200000001,0.9908256880733944,6.950258302583028
0.4,3,2,3,62.9,58.0,707,4.71,4.74,2.97,1.0,18681.300000000003,27318.0,66.30643800000001,0.9936708860759493,7.5169696969696975
0.39,5,3,6,61.3,56.0,988,4.73,4.77,2.91,1.0,17838.3,26488.0,65.65571100000001,0.9916142557651993,7.753298969072165
0.31,5,4,6,61.4,56.0,907,4.38,4.35,2.68,2.0,16455.2,24528.0,51.062039999999996,1.006896551724138,7.109328358208954
0.31,5,5,3,61.5,56.0,591,4.36,4.39,2.69,2.0,16543.5,24416.000000000004,51.487676,0.9931662870159454,7.115390334572491
0.33,4,6,8,62.0,58.0,891,4.46,4.44,2.76,2.0,17111.999999999996,25868.0,54.654624000000005,1.0045045045045045,7.174782608695653
0.3,3,5,3,61.3,61.0,421,4.25,4.27,2.61,2.0,15999.3,25925.0,47.364974999999994,0.9953161592505856,6.953065134099616
0.52,5,1,4,61.8,55.0,1919,5.19,5.16,3.2,1.0,19776.0,28545.000000000004,85.69728000000002,1.005813953488372,8.368875000000001
0.41,4,2,5,60.6,59.0,1153,4.8,4.77,2.9,1.0,17574.0,28320.0,66.3984,1.0062893081761006,7.8951724137931025
0.7,5,4,6,61.0,56.0,3205,5.74,5.77,3.51,2.0,21411.0,32144.0,116.25049799999998,0.9948006932409014,9.435840455840456
1.09,5,4,4,61.2,56.0,7357,6.62,6.64,4.06,2.0,24847.199999999997,37072.0,178.464608,0.996987951807229,10.826798029556652
1.01,4,4,5,62.3,59.0,6618,6.42,6.38,3.99,2.0,24857.7,37878.0,163.428804,1.006269592476489,10.265563909774436
0.3,5,4,5,61.9,56.0,776,4.34,4.29,2.67,2.0,16527.3,24304.0,49.711662000000004,1.0116550116550116,6.973258426966293
0.5,4,1,3,61.3,60.0,1279,5.15,5.1,3.14,1.0,19248.2,30900.0,82.47210000000001,1.0098039215686276,8.364649681528663
1.13,4,4,2,60.0,61.0,4518,6.78,6.71,4.05,2.0,24300.0,41358.00000000001,184.24989,1.0104321907600597,11.233037037037038
0.59,5,4,6,61.0,57.0,2131,5.44,5.41,3.31,2.0,20191.0,31008.000000000004,97.414624,1.0055452865064696,8.891359516616316
1.3,2,7,2,62.9,56.0,5124,6.9,6.94,4.35,2.0,27361.499999999996,38640.0,208.3041,0.9942363112391931,11.008275862068967
0.45,3,4,2,59.7,61.0,764,4.95,5.0,2.97,2.0,17730.9,30195.0,73.50750000000001,0.99,8.333333333333332
0.73,5,2,5,62.3,56.0,3311,5.8,5.75,3.6,1.0,22428.0,32480.0,120.06,1.008695652173913,9.26388888888889
0.41,5,1,6,62.3,55.0,1295,4.76,4.77,2.97,1.0,18503.100000000002,26180.0,67.434444,0.9979035639412999,7.644848484848484
0.31,2,4,3,63.6,57.0,593,4.33,4.29,2.74,2.0,17426.4,24681.0,50.89741800000001,1.0093240093240092,6.779452554744526
1.52,2,5,4,63.3,57.0,10428,7.32,7.33,4.64,2.0,29371.199999999997,41724.0,248.96198399999997,0.9986357435197818,11.563706896551725
0.32,5,4,6,61.4,55.0,730,4.4,4.43,2.71,2.0,16639.4,24200.000000000004,52.82332,0.9932279909706547,7.192619926199263
1.26,5,4,2,60.9,55.0,6046,7.05,7.0,4.28,2.0,26065.199999999997,38775.0,211.21800000000002,1.0071428571428571,11.5303738317757
1.01,2,4,3,63.9,57.0,4588,6.3,6.37,4.05,2.0,25879.499999999996,35910.0,162.53055,0.9890109890109889,9.908888888888889
0.9,3,4,2,63.1,59.0,3353,6.11,6.16,3.87,2.0,24419.7,36049.0,145.65751200000003,0.9918831168831169,9.725478036175712
0.76,4,1,2,58.8,57.0,2706,6.03,5.98,3.51,1.0,20638.8,34371.0,126.568494,1.0083612040133778,10.273333333333335
0.5,5,4,3,61.7,57.0,1237,5.06,5.08,3.13,2.0,19312.100000000002,28841.999999999996,80.456024,0.9960629921259841,8.212396166134186
0.7,4,7,4,61.2,60.0,1940,5.73,5.7,3.5,2.0,21420.0,34380.0,114.3135,1.0052631578947369,9.331714285714286
1.21,5,5,5,60.7,57.0,6834,6.86,6.89,4.17,2.0,25311.9,39102.00000000001,197.09671799999998,0.995645863570392,11.33462829736211
1.0,3,4,6,62.3,58.0,7528,6.39,6.45,4.0,2.0,24920.0,37062.0,164.862,0.9906976744186046,10.303875
0.32,4,5,4,60.5,59.0,648,4.43,4.39,2.67,2.0,16153.5,26137.0,51.92535899999999,1.0091116173120729,7.28378277153558
2.01,1,5,2,66.7,56.0,10772,7.8,7.76,5.19,2.0,34617.3,43680.0,314.14032000000003,1.0051546391752577,11.662427745664738
1.01,2,7,4,62.8,58.0,3655,6.3,6.35,3.97,2.0,24931.6,36540.0,158.81985,0.9921259842519685,10.07682619647355
0.35,4,3,4,61.5,59.0,706,4.53,4.55,2.79,1.0,17158.5,26727.000000000004,57.506085,0.9956043956043957,7.387634408602151
1.62,4,3,3,60.1,58.0,11733,7.63,7.59,4.57,1.0,27465.700000000004,44254.0,264.656469,1.005270092226614,12.67214442013129
0.34,5,4,4,61.1,55.0,765,4.55,4.52,2.77,2.0,16924.7,25025.0,56.967819999999996,1.0066371681415929,7.424548736462094
1.2,5,6,3,62.2,57.0,4368,6.8,6.77,4.22,2.0,26248.399999999998,38760.0,194.27191999999997,1.0044313146233383,10.909004739336492
0.28,3,1,6,62.2,52.0,777,4.21,4.25,2.63,1.0,16358.600000000002,21892.0,47.057275,0.9905882352941177,6.803231939163497
0.41,4,3,6,60.3,58.0,1192,4.83,4.79,2.9,1.0,17486.999999999996,28014.0,67.09353,1.0083507306889352,7.977827586206897
0.58,4,2,5,60.7,58.0,2105,5.41,5.36,3.27,1.0,19848.9,31378.000000000004,94.822152,1.0093283582089552,8.86776758409786
0.53,4,2,4,58.5,61.0,1908,5.33,5.26,3.1,1.0,18135.0,32513.0,86.91098,1.0133079847908746,9.043806451612902
0.47,5,6,4,62.1,54.0,884,4.98,5.0,3.1,2.0,19251.000000000004,26892.0,77.19000000000001,0.9960000000000001,8.03225806451613
0.5,4,1,4,61.1,58.0,1845,5.12,5.09,3.12,1.0,19063.2,29695.999999999996,81.309696,1.0058939096267192,8.352820512820513
0.44,2,1,4,60.6,64.0,1238,4.97,4.89,2.99,1.0,18119.4,31808.0,72.666867,1.016359918200409,8.128193979933108
0.71,5,1,2,62.3,56.0,2416,5.68,5.72,3.55,1.0,22116.5,31808.0,115.33807999999998,0.993006993006993,9.152
0.3,5,4,7,62.3,54.0,789,4.31,4.33,2.69,2.0,16758.699999999997,23273.999999999996,50.201586999999996,0.995381062355658,6.937657992565056
0.48,2,4,5,58.6,62.0,1199,5.14,5.2,3.03,2.0,17755.8,31868.0,80.98583999999998,0.9884615384615384,8.82112211221122
0.78,3,2,3,63.4,56.0,2565,5.84,5.9,3.72,1.0,23584.800000000003,32703.999999999996,128.17632,0.9898305084745762,9.26236559139785
0.34,5,5,6,60.9,55.0,652,4.52,4.54,2.75,2.0,16747.5,24859.999999999996,56.432199999999995,0.9955947136563875,7.46210909090909
1.1,4,5,5,61.3,58.0,5673,6.66,6.61,4.07,2.0,24949.100000000002,38628.0,179.17198200000004,1.0075642965204237,10.816363636363636
0.73,5,1,6,62.2,56.0,4252,5.79,5.73,3.58,1.0,22267.600000000002,32424.0,118.77258600000002,1.0104712041884816,9.267234636871509
1.01,2,6,2,62.6,59.0,3823,6.34,6.43,4.0,2.0,25040.0,37406.0,163.0648,0.9860031104199067,10.19155
0.91,3,3,3,62.3,60.0,4049,6.08,6.15,3.81,1.0,23736.3,36480.0,142.46352000000002,0.9886178861788617,9.814173228346457
0.32,5,5,5,61.1,56.0,561,4.44,4.46,2.72,2.0,16619.2,24864.0,53.86252800000001,0.9955156950672647,7.280294117647059
1.09,5,3,6,62.1,56.0,10246,6.55,6.59,4.08,1.0,25336.800000000003,36680.0,176.11115999999998,0.9939301972685888,10.579534313725489
1.01,3,1,2,61.4,60.0,4564,6.33,6.38,3.9,1.0,23945.999999999996,37980.0,157.50305999999998,0.9921630094043887,10.355230769230769
2.01,2,6,4,63.8,58.0,15147,7.82,7.89,5.01,2.0,31963.8,45356.0,309.115998,0.9911280101394171,12.315329341317366
1.46,4,4,2,59.5,59.0,7931,7.34,7.29,4.35,2.0,25882.5,43306.0,232.76241,1.0068587105624143,12.300827586206898
1.0,2,3,3,64.1,60.0,-1,6.25,6.19,3.99,1.0,25575.899999999998,37500.0,154.363125,1.0096930533117932,9.69611528822055
0.71,3,6,7,63.0,58.0,2549,5.66,5.68,3.57,2.0,22491.0,32828.0,114.771216,0.9964788732394367,9.005266106442578
0.31,3,2,6,61.5,55.0,710,4.37,4.41,2.7,1.0,16605.0,24035.0,52.03359000000001,0.9909297052154195,7.137666666666667
0.98,2,3,3,56.8,64.0,4226,6.68,6.52,3.75,1.0,21300.0,42752.0,163.326,1.0245398773006136,11.614293333333332
1.25,2,3,4,63.9,58.0,6440,6.76,6.71,4.31,1.0,27540.899999999998,39208.0,195.49987599999997,1.007451564828614,10.524269141531324
0.4,5,4,8,62.2,55.0,1333,4.73,4.76,2.95,2.0,18349.0,26015.000000000004,66.41866,0.9936974789915968,7.6321355932203385
0.7,2,6,3,63.6,55.0,1995,5.62,5.58,3.56,2.0,22641.6,30910.000000000004,111.640176,1.007168458781362,8.808876404494383
0.4,3,2,3,62.2,56.0,694,4.71,4.74,2.94,1.0,18286.8,26376.0,65.63667600000001,0.9936708860759493,7.593673469387756
0.51,5,1,3,61.7,55.0,1569,5.11,5.16,3.17,1.0,19558.9,28105.0,83.58529200000001,0.9903100775193798,8.317854889589906
1.12,5,4,4,62.0,56.0,6652,6.64,6.69,4.13,2.0,25606.0,37184.0,183.461208,0.9925261584454409,10.755835351089589
0.33,5,4,6,61.3,56.0,730,4.46,4.48,2.74,2.0,16796.2,24976.0,54.74739200000001,0.9955357142857142,7.292262773722628
0.36,5,5,3,61.4,56.0,684,4.56,4.59,2.81,2.0,17253.399999999998,25536.0,58.814423999999995,0.9934640522875816,7.4485409252669035
0.24,3,3,3,60.9,61.0,404,4.02,4.03,2.45,1.0,14920.500000000002,24521.999999999996,39.691469999999995,0.9975186104218361,6.612489795918366
1.01,4,4,8,61.3,58.0,7352,6.48,6.4,3.95,2.0,24213.5,37584.0,163.81440000000003,1.0125,10.499240506329116
1.07,5,5,3,61.0,56.0,5281,6.6,6.68,4.05,2.0,24705.0,36960.0,178.55639999999997,0.9880239520958084,10.885925925925925
1.21,4,5,2,60.9,61.0,5218,6.88,6.82,4.17,2.0,25395.3,41968.0,195.663072,1.0087976539589443,11.252182254196642
0.3,2,5,6,63.6,56.0,776,4.29,4.26,2.72,2.0,17299.2,24024.0,49.709087999999994,1.0070422535211268,6.718897058823528
0.46,5,5,8,62.2,55.0,1450,4.94,4.99,3.09,2.0,19219.8,27170.000000000004,76.170354,0.9899799599198397,7.977540453074435
0.32,4,5,5,62.4,58.0,561,4.35,4.4,2.73,2.0,17035.2,25230.0,52.2522,0.9886363636363634,7.010989010989011
0.33,3,3,2,63.0,58.0,434,4.4,4.42,2.78,1.0,17514.0,25520.0,54.065439999999995,0.9954751131221721,6.995683453237411
0.3,4,5,6,60.8,60.0,605,4.29,4.33,2.62,2.0,15929.599999999999,25739.999999999996,48.66833400000001,0.9907621247113164,7.089961832061069
0.51,3,2,3,62.8,56.0,1438,5.07,5.15,3.21,1.0,20158.8,28392.0,83.814705,0.9844660194174757,8.134112149532712
1.01,4,3,4,61.1,59.0,6097,6.44,6.35,3.91,1.0,23890.100000000002,37996.0,159.89554,1.0141732283464568,10.458823529411763
1.83,3,6,5,61.9,57.0,13587,7.85,7.91,4.88,2.0,30207.2,44745.0,303.01628,0.9924146649810366,12.72407786885246
0.93,2,4,2,64.5,56.3,3425,6.08,6.14,3.94,2.0,25413.0,34230.399999999994,147.084928,0.9902280130293161,9.474923857868019
0.57,3,4,5,59.3,56.0,1648,5.38,5.44,3.21,2.0,19035.3,30127.999999999996,93.94771200000001,0.988970588235294,9.117507788161994
0.34,5,2,4,62.6,57.0,745,4.45,4.47,2.79,1.0,17465.4,25365.0,55.497285000000005,0.9955257270693513,7.129569892473119
0.32,4,3,3,60.7,62.0,638,4.43,4.4,2.68,1.0,16267.600000000002,27465.999999999996,52.23856000000001,1.0068181818181816,7.273134328358209
1.01,3,4,5,62.2,53.0,6613,6.48,6.54,4.05,2.0,25191.0,34344.0,171.63576,0.9908256880733946,10.464000000000002
1.51,3,5,3,61.7,61.0,9218,7.3,7.35,4.52,2.0,27888.4,44530.0,242.52059999999994,0.9931972789115646,11.870575221238937
2.08,5,5,3,61.7,58.0,17469,8.13,8.21,5.04,2.0,31096.800000000003,47154.0,336.40639200000004,0.9902557856272838,13.243511904761906
1.02,3,4,2,61.6,61.0,4291,6.46,6.47,3.98,2.0,24516.8,39406.0,166.348876,0.9984544049459042,10.501557788944723
0.51,3,1,5,61.0,57.0,1756,5.15,5.18,3.15,1.0,19215.0,29355.0,84.03255,0.9942084942084943,8.46888888888889
1.01,5,4,4,61.0,56.0,6855,6.46,6.49,3.95,2.0,24095.0,36176.0,165.60533,0.9953775038520801,10.614025316455697
0.33,5,2,5,62.3,53.8,771,4.42,4.44,2.76,1.0,17194.8,23779.6,54.164448,0.9954954954954954,7.110434782608697
1.51,3,6,3,62.6,60.0,8637,7.27,7.34,4.57,2.0,28608.200000000004,43620.0,243.863426,0.9904632152588555,11.676542669584244
1.24,3,6,3,60.4,58.0,5456,6.95,7.02,4.22,2.0,25488.8,40310.0,205.88958,0.9900284900284901,11.561374407582939
0.51,4,2,2,62.0,57.0,1205,5.13,5.09,3.17,1.0,19654.0,29240.999999999996,82.77408899999999,1.0078585461689586,8.237129337539432
1.51,5,2,2,62.7,55.0,7272,7.27,7.18,4.53,1.0,28403.100000000002,39985.0,236.459658,1.0125348189415042,11.52286975717439
2.0,1,5,2,65.3,55.0,10752,7.88,7.79,5.12,2.0,33433.6,43340.0,314.292224,1.011553273427471,11.989296874999999
0.41,4,2,3,61.8,60.0,904,4.78,4.74,2.94,1.0,18169.199999999997,28680.0,66.61216800000001,1.0084388185654007,7.706530612244899
0.23,3,5,6,62.4,55.0,431,3.91,3.94,2.45,2.0,15288.0,21505.0,37.743230000000004,0.9923857868020305,6.287918367346938
1.28,5,6,2,62.5,59.0,5719,6.88,6.95,4.32,2.0,27000.0,40592.0,206.56512000000004,0.9899280575539567,11.068518518518518
0.27,5,5,5,62.2,56.0,449,4.12,4.15,2.57,2.0,15985.399999999998,23072.0,43.941860000000005,0.9927710843373493,6.652918287937744
0.3,5,3,8,59.8,58.0,873,4.37,4.46,2.64,1.0,15787.2,25346.0,51.454128000000004,0.9798206278026906,7.382651515151515
1.15,4,4,5,63.0,60.0,7032,6.68,6.6,4.18,2.0,26333.999999999996,40079.99999999999,184.28783999999996,1.0121212121212122,10.547368421052632
0.72,5,7,4,61.4,57.0,2099,5.76,5.8,3.55,2.0,21796.999999999996,32832.0,118.5984,0.993103448275862,9.410704225352113
1.01,2,4,2,61.1,62.0,3948,6.38,6.48,3.93,2.0,24012.300000000003,39556.0,162.47563200000002,0.9845679012345678,10.51969465648855
1.6,4,3,2,61.8,57.0,6899,7.51,7.46,4.63,1.0,28613.399999999994,42807.0,259.393898,1.0067024128686326,12.100345572354211
0.71,5,3,2,61.8,57.0,2667,5.69,5.72,3.53,1.0,21815.399999999998,32433.000000000004,114.89020399999998,0.9947552447552449,9.220056657223795
